Neuroticism (N-Score),Extroversion (E-Score),Openness (O-Score),Agreeableness (A-Score),Conscientiousness (C-Score)
0.6877357775899403,-0.08299468008010553,-1.1763072331325901,0.1808624104452097,-0.07869011099821936
-1.0216393266924477,0.20063709053215723,-0.4200120549042052,-0.19397716654671684,0.3529522959417304
0.26039200151934294,-1.9266011890598125,-1.4788253044239448,-0.5688167435386445,-0.5103325179381683
0.901407665625239,-0.5084423359984996,0.3362831233241797,-0.44387021787466907,-0.22257091331153564
1.3287514416958357,0.34245297583828765,0.7900602302612109,0.3058089361091852,-0.7980941225648008
0.3672279455369926,-0.36662645069236827,0.7900602302612109,0.3058089361091852,0.7845947028816793
-1.5558190467806938,-0.22481056538623692,-0.4200120549042052,0.3058089361091852,0.06519069131509693
-0.2737877185689027,-0.7920741066107624,-1.0250481974869137,0.6806485131011117,0.4968330982550467
-0.8079674386571487,-0.5084423359984996,-1.0250481974869137,0.5557019874371363,-0.07869011099821936
-0.5942955506218505,0.34245297583828765,1.0925783015525647,-1.318495897522499,1.0723563075083118
0.046720113484044944,-1.0757058772230252,0.3362831233241797,-0.06903064088274133,0.7845947028816793
-0.5942955506218505,0.6260847464505505,-0.2687530192585278,-0.44387021787466907,-1.2297365295047507
-1.2353112147277459,-0.36662645069236827,0.033765052032825954,-0.44387021787466907,0.9284755051949956
-0.8079674386571487,2.611507140736389,0.7900602302612109,0.8055950387650884,1.5039987144482598
-1.1284752707100967,2.1860594848179944,0.6388011946155345,-1.1935493718585222,-0.36645171562485196
-0.7011314946394998,0.484268861144419,-1.7813433757152985,-0.06903064088274133,0.9284755051949956
-0.7011314946394998,1.1933482876750758,1.3950963728439205,-1.0686028461945467,0.06519069131509693
-0.06011583053360475,0.6260847464505505,-0.2687530192585278,-0.19397716654671684,0.2090714936284132
-1.0216393266924477,0.20063709053215723,-0.11749398361285143,0.930541564429064,0.640713900568363
-1.9831628228512908,0.484268861144419,-1.932602411360976,-0.5688167435386445,1.7917603190748943
1.008243609642888,-0.22481056538623692,-1.932602411360976,0.3058089361091852,-0.36645171562485196
0.046720113484044944,0.05882120522602585,-1.3275662687782674,-0.5688167435386445,0.640713900568363
-0.5942955506218505,1.9024277142057318,0.18502408767850334,0.1808624104452097,0.7845947028816793
-0.9148033826747984,0.484268861144419,-1.4788253044239448,-0.6937632692026201,-0.5103325179381683
-0.2737877185689027,0.34245297583828765,0.18502408767850334,-0.19397716654671684,-0.07869011099821936
0.26039200151934294,-1.0757058772230252,-0.8737891618412363,-0.44387021787466907,-0.6542133202514845
-1.2353112147277459,0.34245297583828765,0.9413192659068883,-0.9436563205305711,-0.7980941225648008
-0.06011583053360475,0.6260847464505505,0.3362831233241797,0.1808624104452097,0.7845947028816793
-2.0899987668689404,1.7606118288996015,1.3950963728439205,-0.5688167435386445,-1.5174981341313831
0.15420793082341547,-0.5084423359984996,-0.8737891618412363,0.3058089361091852,1.0723563075083118
0.5814331844718817,-0.5084423359984996,0.18502408767850334,-1.4434424231864744,-0.36645171562485196
1.5426900051809296,0.7679006317566818,1.3950963728439205,0.1808624104452097,-1.2297365295047507
1.756302632005162,-1.9266011890598125,-2.5376385539436837,0.930541564429064,0.3529522959417304
-0.4866299496492833,0.6260847464505505,-1.0250481974869137,0.3058089361091852,1.3601179121349445
-1.127467830121982,0.6260847464505505,-1.0250481974869137,-0.8187097948665956,0.7845947028816793
1.435883691768813,-1.2175217625291566,-1.6300843400696212,-1.6933354745144253,-0.7980941225648008
0.15420793082341547,0.20063709053215723,-0.11749398361285143,-0.19397716654671684,-0.9419749248781171
0.15420793082341547,-0.6502582213046311,-0.4200120549042052,0.05591588478123419,0.2090714936284132
-0.4866299496492833,1.7606118288996015,0.3362831233241797,0.4307554617731607,0.640713900568363
-0.5934362630613998,1.1933482876750758,0.4875421589698571,0.1808624104452097,1.0723563075083118
-1.2342741435340987,0.6260847464505505,-1.1763072331325901,-0.31892369221069355,0.06519069131509693
-0.4866299496492833,-0.7920741066107624,-0.8737891618412363,0.3058089361091852,0.9284755051949956
-0.059404696000816985,0.6260847464505505,0.18502408767850334,0.1808624104452097,0.3529522959417304
-0.9138552032977489,0.9097165170628132,-1.1763072331325901,0.8055950387650884,0.4968330982550467
0.9018521247082308,0.34245297583828765,-1.4788253044239448,0.4307554617731607,1.9356411213882105
-1.554693083770448,-0.08299468008010553,-1.3275662687782674,1.8051672440768938,0.640713900568363
-0.37982363623716675,-0.5084423359984996,-0.5712710905498826,-0.06903064088274133,0.3529522959417304
-0.16621100941293357,0.20063709053215723,0.3362831233241797,-0.06903064088274133,0.2090714936284132
2.5039468258899773,-1.5011535331414183,-0.2687530192585278,0.5557019874371363,-0.6542133202514845
-1.661499397182564,1.4769800582873387,-0.5712710905498826,1.4303276670849672,1.5039987144482598
-0.27301732282505015,-0.22481056538623692,-1.7813433757152985,1.4303276670849672,1.5039987144482598
-1.2342741435340987,1.4769800582873387,0.3362831233241797,0.6806485131011117,0.4968330982550467
-0.5934362630613998,-0.7920741066107624,0.18502408767850334,0.3058089361091852,0.9284755051949956
-0.16621100941293357,0.34245297583828765,-0.5712710905498826,0.8055950387650884,-0.22257091331153564
1.8631089454172787,0.34245297583828765,1.3950963728439205,0.8055950387650884,-0.22257091331153564
-0.9138552032977489,0.6260847464505505,-1.1763072331325901,1.0554880900930395,0.640713900568363
-0.5934362630613998,-0.22481056538623692,-1.3275662687782674,0.3058089361091852,-0.07869011099821936
-1.661499397182564,1.1933482876750758,-0.5712710905498826,1.0554880900930395,1.7917603190748943
0.04740161741129959,-1.0757058772230252,-0.4200120549042052,-0.9436563205305711,0.06519069131509693
-0.5934362630613998,0.20063709053215723,-1.1763072331325901,1.6802207184129183,0.7845947028816793
0.15420793082341547,-1.2175217625291566,-0.11749398361285143,-0.31892369221069355,-0.22257091331153564
-0.7002425764735161,0.484268861144419,-0.722530126195559,0.1808624104452097,0.9284755051949956
-0.16621100941293357,-1.0757058772230252,-2.6888975895893616,-0.6937632692026201,0.3529522959417304
-0.9138552032977489,1.7606118288996015,-0.722530126195559,1.5552741927489429,1.5039987144482598
-0.37982363623716675,1.1933482876750758,0.18502408767850334,0.5557019874371363,1.0723563075083118
0.4746268710597652,-1.6429694184475498,-1.932602411360976,0.4307554617731607,-0.9419749248781171
-0.5934362630613998,-1.5011535331414183,-0.722530126195559,-0.44387021787466907,-0.6542133202514845
-0.8070488898856327,0.9097165170628132,-1.7813433757152985,0.6806485131011117,0.7845947028816793
2.3971405124778613,-1.3593376478352879,0.7900602302612109,-0.31892369221069355,0.640713900568363
0.5814331844718817,-1.3593376478352879,-1.3275662687782674,0.3058089361091852,-0.22257091331153564
1.2222710649445798,0.05882120522602585,-0.2687530192585278,0.930541564429064,0.2090714936284132
-1.127467830121982,1.0515324023689445,-1.932602411360976,-0.31892369221069355,0.7845947028816793
-0.37982363623716675,0.20063709053215723,-0.2687530192585278,-0.19397716654671684,0.4968330982550467
-0.5934362630613998,-0.5084423359984996,-0.5712710905498826,0.1808624104452097,0.3529522959417304
1.0086584381203474,0.7679006317566818,0.4875421589698571,-0.06903064088274133,0.3529522959417304
-0.8070488898856327,0.34245297583828765,-0.8737891618412363,1.4303276670849672,-0.36645171562485196
0.15420793082341547,0.05882120522602585,-0.11749398361285143,1.3053811414209917,0.9284755051949956
1.756302632005162,0.05882120522602585,-0.2687530192585278,0.8055950387650884,0.2090714936284132
0.04740161741129959,0.34245297583828765,-1.6300843400696212,1.1804346157570162,1.0723563075083118
-0.37982363623716675,-0.22481056538623692,-0.2687530192585278,-0.31892369221069355,1.5039987144482598
1.435883691768813,-1.2175217625291566,0.7900602302612109,-8.690340911697062,-2.093021343384649
-0.059404696000816985,0.05882120522602585,-1.0250481974869137,-0.31892369221069355,0.9284755051949956
0.15420793082341547,1.1933482876750758,-1.3275662687782674,-0.19397716654671684,-1.2297365295047507
-0.4866299496492833,0.05882120522602585,-1.4788253044239448,0.5557019874371363,-0.07869011099821936
1.3290773783566965,-0.22481056538623692,-0.2687530192585278,0.1808624104452097,-0.07869011099821936
-0.4866299496492833,0.9097165170628132,1.8488734797809505,0.6806485131011117,-0.7980941225648008
0.4746268710597652,-0.5084423359984996,-0.4200120549042052,-0.31892369221069355,0.7845947028816793
1.0086584381203474,0.6260847464505505,1.243837337198242,0.1808624104452097,0.3529522959417304
1.0086584381203474,-0.5084423359984996,-2.3863795182980065,0.6806485131011117,-1.6613789364446994
0.5814331844718817,0.05882120522602585,0.4875421589698571,1.0554880900930395,0.2090714936284132
-0.27301732282505015,-0.5084423359984996,-0.8737891618412363,-0.9436563205305711,-0.5103325179381683
1.435883691768813,0.05882120522602585,-1.3275662687782674,-0.6937632692026201,1.0723563075083118
0.7950458112961142,-0.9338899919168938,-0.4200120549042052,0.6806485131011117,-0.07869011099821936
0.3678205576476486,-0.08299468008010553,-1.0250481974869137,0.930541564429064,-0.6542133202514845
0.26101424423553204,0.6260847464505505,-1.6300843400696212,0.3058089361091852,0.9284755051949956
-1.3410804569462151,-0.36662645069236827,-0.2687530192585278,0.5557019874371363,0.9284755051949956
0.26101424423553204,0.7679006317566818,-0.2687530192585278,1.0554880900930395,0.7845947028816793
1.8631089454172787,-0.36662645069236827,0.3362831233241797,-0.5688167435386445,0.9284755051949956
-0.059404696000816985,-0.7920741066107624,-1.0250481974869137,0.5557019874371363,0.3529522959417304
0.26101424423553204,0.6260847464505505,0.033765052032825954,0.6806485131011117,-0.07869011099821936
-0.8070488898856327,1.3351641729812074,0.18502408767850334,0.3058089361091852,1.6478795167615778
-0.9138552032977489,-0.7920741066107624,-2.0838614470066523,0.930541564429064,0.640713900568363
0.3678205576476486,-1.3593376478352879,-2.23512048265233,0.5557019874371363,-0.22257091331153564
-0.4866299496492833,0.05882120522602585,-0.4200120549042052,0.1808624104452097,0.7845947028816793
-1.4478867703583314,0.05882120522602585,-0.8737891618412363,0.5557019874371363,-0.22257091331153564
-0.4866299496492833,1.1933482876750758,-1.1763072331325901,0.5557019874371363,-0.5103325179381683
-0.9138552032977489,-0.22481056538623692,-0.11749398361285143,0.3058089361091852,-0.5103325179381683
0.26101424423553204,-1.0757058772230252,-0.4200120549042052,0.1808624104452097,0.2090714936284132
-1.0206615167098656,1.1933482876750758,0.033765052032825954,0.05591588478123419,0.4968330982550467
0.5814331844718817,0.34245297583828765,0.7900602302612109,-0.19397716654671684,0.9284755051949956
-0.7002425764735161,0.34245297583828765,-0.5712710905498826,1.0554880900930395,-0.9419749248781171
-0.4866299496492833,0.484268861144419,-0.722530126195559,-0.6937632692026201,-0.5103325179381683
-0.16621100941293357,0.484268861144419,0.6388011946155345,0.6806485131011117,0.06519069131509693
-0.5934362630613998,2.044243599511863,0.7900602302612109,1.4303276670849672,1.2162371098216282
-0.7002425764735161,0.20063709053215723,-0.8737891618412363,0.930541564429064,1.3601179121349445
-0.27301732282505015,-0.9338899919168938,-0.5712710905498826,-1.0686028461945467,1.2162371098216282
-0.8070488898856327,1.1933482876750758,-0.4200120549042052,0.8055950387650884,1.0723563075083118
-1.554693083770448,-1.0757058772230252,-2.5376385539436837,-0.6937632692026201,-0.6542133202514845
-0.27301732282505015,0.9097165170628132,1.243837337198242,0.05591588478123419,0.3529522959417304
-0.27301732282505015,1.0515324023689445,0.3362831233241797,-0.6937632692026201,-1.0858557271914342
-0.16621100941293357,1.1933482876750758,0.6388011946155345,0.1808624104452097,0.4968330982550467
-0.8070488898856327,0.484268861144419,-0.5712710905498826,0.5557019874371363,-0.07869011099821936
0.04740161741129959,0.05882120522602585,-0.11749398361285143,-0.19397716654671684,0.06519069131509693
-1.4478867703583314,0.484268861144419,1.0925783015525647,-0.31892369221069355,1.0723563075083118
0.6882394978839976,0.20063709053215723,-1.4788253044239448,0.05591588478123419,-1.3736173318180669
-0.8070488898856327,-0.5084423359984996,-1.1763072331325901,0.930541564429064,0.9284755051949956
0.04740161741129959,0.6260847464505505,-0.8737891618412363,1.4303276670849672,0.640713900568363
0.4746268710597652,-0.08299468008010553,-1.3275662687782674,0.8055950387650884,0.2090714936284132
-0.27301732282505015,1.0515324023689445,0.4875421589698571,1.0554880900930395,1.2162371098216282
1.5426900051809296,-0.22481056538623692,-0.722530126195559,0.930541564429064,-0.36645171562485196
0.15420793082341547,1.0515324023689445,0.3362831233241797,1.1804346157570162,0.06519069131509693
1.2222710649445798,0.7679006317566818,0.4875421589698571,1.1804346157570162,-1.8052597387580158
0.26101424423553204,1.0515324023689445,-0.8737891618412363,-0.8187097948665956,0.7845947028816793
-0.4866299496492833,-0.5084423359984996,0.18502408767850334,0.930541564429064,0.3529522959417304
0.7950458112961142,-0.22481056538623692,0.3362831233241797,0.05591588478123419,0.2090714936284132
-0.27301732282505015,0.484268861144419,-0.4200120549042052,-0.5688167435386445,0.9284755051949956
-0.37982363623716675,0.6260847464505505,0.7900602302612109,0.930541564429064,0.3529522959417304
-1.2342741435340987,1.0515324023689445,-0.2687530192585278,0.930541564429064,0.9284755051949956
-0.5934362630613998,1.3351641729812074,0.3362831233241797,0.4307554617731607,0.7845947028816793
-1.3410804569462151,0.6260847464505505,0.9413192659068883,-0.31892369221069355,0.3529522959417304
-0.5934362630613998,0.484268861144419,-0.722530126195559,1.1804346157570162,1.3601179121349445
0.15420793082341547,0.9097165170628132,-1.0250481974869137,-0.44387021787466907,0.640713900568363
-0.8070488898856327,0.34245297583828765,0.033765052032825954,-0.5688167435386445,-0.07869011099821936
-1.127467830121982,1.3351641729812074,0.18502408767850334,0.8055950387650884,1.5039987144482598
1.0086584381203474,-2.3520488449782064,-1.932602411360976,0.5557019874371363,0.4968330982550467
0.04740161741129959,-1.0757058772230252,-0.4200120549042052,-0.31892369221069355,0.3529522959417304
-0.059404696000816985,1.1933482876750758,0.033765052032825954,0.1808624104452097,0.7845947028816793
-0.8070488898856327,0.7679006317566818,-1.4788253044239448,0.8055950387650884,0.3529522959417304
0.3678205576476486,0.9097165170628132,0.033765052032825954,-0.6937632692026201,1.5039987144482598
-0.059404696000816985,0.9097165170628132,-1.3275662687782674,1.6802207184129183,1.7917603190748943
1.435883691768813,0.34245297583828765,-0.11749398361285143,0.4307554617731607,0.4968330982550467
0.9018521247082308,-0.08299468008010553,-2.3863795182980065,0.3058089361091852,1.2162371098216282
0.4746268710597652,-0.08299468008010553,-0.722530126195559,-0.44387021787466907,0.3529522959417304
-1.7683057105946804,0.6260847464505505,0.7900602302612109,1.3053811414209917,0.3529522959417304
0.5814331844718817,-1.2175217625291566,0.033765052032825954,1.3053811414209917,2.079521923701527
1.969915258829395,-1.2175217625291566,-0.8737891618412363,0.6806485131011117,-1.0858557271914342
1.435883691768813,-1.5011535331414183,-3.293933732172069,0.6806485131011117,-0.9419749248781171
-0.7002425764735161,1.0515324023689445,0.7900602302612109,0.8055950387650884,0.9284755051949956
1.8631089454172787,-1.5011535331414183,-0.11749398361285143,0.930541564429064,-3.1001869595778633
-0.37982363623716675,-0.9338899919168938,-1.7813433757152985,-1.1935493718585222,-1.5117200564197173
1.3290773783566965,-0.6502582213046311,-1.3275662687782674,0.4307554617731607,-0.649768645088665
-1.0206615167098656,-0.22481056538623692,-1.1763072331325901,0.5557019874371363,1.5051098832389656
-2.1955309642431464,0.20063709053215723,-0.2687530192585278,1.5552741927489429,1.6487684517941412
1.1158493124794153,0.34245297583828765,-0.11749398361285143,0.8055950387650884,1.0741341775734394
-0.5925783963335832,0.20063709053215723,-0.2687530192585278,-0.31892369221069355,1.3614513146837908
0.5819656534753533,-0.9338899919168938,-0.722530126195559,-0.06903064088274133,0.786817040463089
-1.4467922507400828,0.9097165170628132,-0.5712710905498826,1.6802207184129183,1.7924270203493178
-0.9129085917360211,0.20063709053215723,0.3362831233241797,0.05591588478123419,0.9304756090182646
1.32940277608104,-0.6502582213046311,-0.722530126195559,-0.6937632692026201,-0.21879293942313888
-1.233238787138458,1.61879594359347,1.0925783015525647,1.0554880900930395,0.786817040463089
-0.5925783963335832,0.6260847464505505,-0.2687530192585278,0.6806485131011117,0.9304756090182646
-0.058694737329521136,0.05882120522602585,0.9413192659068883,-2.1931215771703276,-0.21879293942313888
0.4751889216745409,-0.08299468008010553,-0.4200120549042052,-1.1935493718585222,1.6487684517941412
-1.1264620553376457,-0.22481056538623692,0.3362831233241797,0.4307554617731607,0.786817040463089
-0.5925783963335832,0.9097165170628132,1.8488734797809505,-0.6937632692026201,0.06852419768721156
-0.8061318599352087,-0.36662645069236827,0.7900602302612109,0.05591588478123419,-0.07513437086796321
-1.0196853235368335,0.7679006317566818,-0.2687530192585278,0.8055950387650884,0.3558413347975629
-1.1264620553376457,0.05882120522602585,0.033765052032825954,1.3053811414209917,1.0741341775734394
-0.5925783963335832,0.20063709053215723,0.033765052032825954,0.5557019874371363,0.6431584719079133
-0.3790249327319591,0.05882120522602585,-0.4200120549042052,0.05591588478123419,0.06852419768721156
-1.233238787138458,-0.08299468008010553,-0.11749398361285143,0.3058089361091852,0.786817040463089
-1.0196853235368335,1.3351641729812074,-1.3275662687782674,-0.31892369221069355,0.06852419768721156
-1.1264620553376457,1.61879594359347,0.6388011946155345,0.4307554617731607,1.7924270203493178
-1.0196853235368335,0.20063709053215723,-0.8737891618412363,-0.5688167435386445,0.21218276624238724
-2.087452641544958,1.9024277142057318,1.5463554084895959,0.6806485131011117,0.786817040463089
0.6887423852761657,-0.6502582213046311,0.4875421589698571,0.3058089361091852,-1.5117200564197173
-1.1264620553376457,0.05882120522602585,0.033765052032825954,0.3058089361091852,0.06852419768721156
0.15485872627210368,0.20063709053215723,-1.1763072331325901,0.3058089361091852,0.3558413347975629
0.15485872627210368,0.9097165170628132,0.18502408767850334,-0.6937632692026201,0.6431584719079133
0.3684121898737285,-0.36662645069236827,0.18502408767850334,0.4307554617731607,1.5051098832389656
-1.0196853235368335,0.484268861144419,-0.5712710905498826,-0.19397716654671684,-0.5061100765334894
-1.1264620553376457,1.3351641729812074,1.0925783015525647,0.6806485131011117,-0.07513437086796321
-0.3790249327319591,-0.36662645069236827,-0.2687530192585278,0.6806485131011117,0.06852419768721156
-1.3400155189392704,0.7679006317566818,0.3362831233241797,0.4307554617731607,0.4994999033527386
-0.16547146913033425,0.20063709053215723,0.7900602302612109,0.05591588478123419,-0.9370857821990164
-0.058694737329521136,-0.22481056538623692,-2.3863795182980065,-0.06903064088274133,-0.07513437086796321
-0.16547146913033425,0.05882120522602585,0.18502408767850334,0.8055950387650884,0.9304756090182646
-1.0196853235368335,1.4769800582873387,0.18502408767850334,-0.19397716654671684,0.786817040463089
-1.233238787138458,-0.7920741066107624,0.7900602302612109,-0.31892369221069355,0.3558413347975629
-1.0196853235368335,1.1933482876750758,-0.722530126195559,-0.19397716654671684,0.3558413347975629
0.15485872627210368,-1.3593376478352879,-0.11749398361285143,-1.0686028461945467,-0.07513437086796321
0.2616354580729161,0.34245297583828765,-0.4200120549042052,0.4307554617731607,-0.9370857821990164
0.5819656534753533,0.34245297583828765,-0.722530126195559,-0.19397716654671684,0.06852419768721156
-1.8738991779433327,0.6260847464505505,-0.722530126195559,1.3053811414209917,1.0741341775734394
-1.0196853235368335,0.9097165170628132,-0.8737891618412363,1.1804346157570162,0.9304756090182646
0.5819656534753533,-1.0757058772230252,0.4875421589698571,-0.5688167435386445,-0.36245150797831455
-0.16547146913033425,-0.08299468008010553,-0.5712710905498826,-0.44387021787466907,0.4994999033527386
1.1158493124794153,0.05882120522602585,-0.11749398361285143,-0.5688167435386445,-0.36245150797831455
-0.4858016645327708,0.484268861144419,-0.11749398361285143,-0.44387021787466907,-0.07513437086796321
